video,group,frame,landmarks
single_video_good.mp4,2,83,"[      381.4      178.21     0.99349      400.68      156.42     0.99587      375.91      155.96     0.92081      452.55       159.6     0.98329      374.77       157.5     0.29863      502.28      265.02     0.95215      357.28      248.21      0.9663      476.82      412.48     0.87923      308.91      350.89
     0.89171      361.99      430.51     0.88725      260.08      388.35     0.88461      460.94      485.04     0.59628      364.85      471.23     0.63617      400.06       490.6    0.078218      270.68      478.92    0.078513      408.97      470.34    0.024128      329.36      462.82    0.024397]"
single_video_good.mp4,2,89,"[     382.74       178.4     0.99307      401.34      156.48     0.99569      376.65      156.79     0.91726      452.95      158.63     0.98386      374.92       158.4     0.29892      501.38      264.69     0.95205      356.19       249.4     0.96669      476.01      410.66     0.88125      306.39      353.61
     0.89387      362.31      430.41     0.88943      253.17       391.2      0.8865      461.53      484.54      0.6023      365.08      471.32     0.64286      401.44      490.95    0.080342      267.16      478.66    0.080582      409.89      470.86    0.024548       327.8      463.58    0.024814]"
single_video_good.mp4,2,95,"[      381.5      179.39     0.99244      399.64      157.23     0.99537      375.25      157.77     0.90968      451.72      157.73       0.983      373.94      158.37     0.30712      500.71      265.24     0.95164      355.82      248.83     0.96614      475.95      412.98     0.87615      311.77       352.9
     0.89093      361.15      431.24     0.88402      269.47      386.41     0.88449      461.44       484.8     0.58918      366.26      472.29     0.62968       407.2      490.73    0.075737      285.47      480.21    0.076927      409.45      470.72      0.0236      335.13       463.1    0.024091]"
single_video_good.mp4,2,101,"[     381.46      179.05     0.99265      399.85      157.06     0.99546      375.51      157.23     0.91321      452.18       158.5     0.98349      375.05      157.96     0.31401      500.81      267.24     0.95194      357.35      247.67     0.96569      475.93      415.31     0.87419      315.68      350.03
     0.88964      360.92      431.53     0.88054      282.02      379.66     0.88404      462.14      484.68      0.5981      368.68      472.11     0.63706      413.79       494.7    0.076405      307.04       486.5    0.078329      414.37      471.06    0.023629      348.98      463.17    0.024284]"
single_video_good.mp4,2,107,"[      381.5      178.91     0.99251      399.98      156.97     0.99537      375.66       157.1     0.91144      452.33      158.77     0.98315      375.24         158     0.32153      500.63      267.43     0.95202      356.91      247.54     0.96603      475.92      414.44     0.87346      313.48      348.94
     0.88959      360.97      431.69     0.87849      278.36       384.2     0.88239      462.45      484.09     0.60075      369.98       471.9     0.64023      416.67       495.4    0.076193       322.7      488.26    0.078737      413.17      471.24    0.023536      355.56      463.45    0.024346]"
single_video_good.mp4,2,113,"[     379.71      177.83     0.99262      398.53      156.31     0.99543      375.02      155.85     0.90179      451.16      159.94     0.98341      375.69      157.53     0.31377      500.27      267.62     0.95198      356.35      247.93     0.96594      475.49      414.38     0.87486       312.1      347.33
     0.89038      360.43      431.91     0.88038      280.49       382.1     0.88414      462.78      483.39     0.60614      370.66      471.25     0.64551      416.62      495.51    0.078351      320.78      488.42    0.080837         414      471.56    0.024002      356.37      464.04    0.024802]"
single_video_good.mp4,2,119,"[     372.69      177.15     0.99174      391.64      156.36     0.99513      369.98       155.2     0.85437      445.99      161.91     0.98344      374.15      157.26     0.28972       498.9      267.67      0.9511      355.08      247.83      0.9649      474.18      414.56     0.87643      311.57      346.27
     0.88998      359.84      432.76     0.88243       281.7      382.99     0.88506      462.39      483.32     0.60698       371.8      471.26     0.64587      416.65      495.46    0.078715      327.66      488.75    0.081186      413.21      471.89    0.024015      360.81      464.58     0.02484]"
single_video_good.mp4,2,125,"[     373.09      180.06     0.99276      392.69      158.99     0.99558      368.91      157.84     0.89832      446.32      163.18     0.98231      369.17       159.1     0.28272      497.29      268.09     0.95183      352.18       251.2     0.96586      472.65      415.09      0.8804      304.59      353.71
     0.89077      358.29      431.07      0.8889      254.33      387.38     0.88522      459.23      485.14        0.59      364.97      472.11     0.63007      403.32      491.54    0.076864      282.63      479.91    0.077369      406.83      471.03    0.023766      334.44      463.05    0.024149]"
single_video_good.mp4,3,137,"[     375.16      183.95     0.99374      394.92      161.58     0.99609      369.06      161.04     0.93435      447.12      164.42     0.98323      366.59      162.03     0.30925      494.35      269.79     0.95304      349.76      253.04     0.96668      467.84      417.66     0.87908      303.06      355.86
     0.89021      355.04      430.72     0.88553      251.75      387.43     0.88294      456.27      485.32     0.58976      362.83      472.99     0.62943      404.45      492.16    0.077076      292.94      481.18    0.078047      404.93      470.12    0.024147      335.78      461.97    0.024648]"
single_video_good.mp4,3,143,"[     376.98      182.09     0.99303      396.42      160.09     0.99569      371.63      159.41     0.92087      448.16      163.91     0.98356       370.2      161.31     0.31596      494.35      268.87     0.95357      349.85      252.09     0.96684      467.62      415.16     0.88003      302.33      350.31
     0.89099      354.16      430.69     0.88501      260.68      388.17     0.88279      455.74       485.2     0.59952      362.53      472.89     0.63778      403.83      490.59    0.079645      288.93      479.51    0.080399      404.12      471.33    0.024769       333.1      464.46    0.025197]"
single_video_good.mp4,3,149,"[     376.57      183.87     0.99302      395.73       161.7     0.99577      370.88      161.26     0.92222      447.65      164.58      0.9838      369.32       162.6     0.31313      494.16      268.98     0.95423      349.71      252.31     0.96684      467.15      415.25     0.88144      303.67      350.14
     0.89067      353.42      431.15      0.8856      266.16       386.9     0.88195      455.21      485.27     0.60564      361.56      472.34     0.64217      397.63      488.39    0.083777      274.62      475.77      0.0836      401.96      471.78    0.026037      326.36      464.84    0.026254]"
single_video_good.mp4,3,155,"[     377.67       185.6     0.99336      397.47      163.53     0.99577      372.16      162.17     0.92818      449.52      166.02      0.9815      370.13      162.19     0.31232      494.73      269.87     0.95283      349.97      251.09     0.96661       466.2      416.86     0.87959      301.91      352.94
     0.89141      352.49       429.4     0.88591      254.57      389.08     0.88391      454.32      486.63     0.59142      360.65      473.98     0.63109      402.25      492.68    0.075477       295.1      483.55    0.076628      402.81      469.54    0.023693      335.81      462.63    0.024177]"
single_video_good.mp4,3,161,"[     377.97      183.36     0.99352      397.62      161.09     0.99593      372.01      160.26     0.93258      448.83      164.16      0.9832      369.55      161.48     0.31806      493.64       268.7     0.95327      349.33      251.45     0.96728      465.67      415.26     0.88045      299.84      353.54
     0.89244      353.34      429.23     0.88565       245.2       390.5     0.88329      455.13      486.44     0.59721      361.74      474.39     0.63769      401.97      493.38    0.076692      297.57      484.65    0.077948      403.15       470.6    0.023806      337.25       464.3     0.02432]"
single_video_good.mp4,3,167,"[     375.56      183.57     0.99465       395.4      160.93     0.99651      368.43      160.29     0.95227      446.35      162.63     0.98362      364.68      160.48     0.32718      491.91      267.96     0.95435      347.71      252.11      0.9676      464.92      415.31     0.88061      299.86      354.75
     0.89181       352.7      429.21     0.88505      249.77      386.79     0.88309      454.36      486.59     0.59865      361.72      474.99     0.63773       402.4      494.09    0.077159      299.96      485.19     0.07839      402.19      470.63    0.023993      339.13      464.06    0.024523]"
single_video_good.mp4,3,173,"[     374.27      184.19     0.99416      393.84      161.72     0.99627      366.78      161.42     0.95148      444.83      162.94     0.98333      363.13      161.39     0.34049      491.26      267.92     0.95468      347.04         252      0.9672      464.26      415.34     0.87824      303.98       351.5
     0.89008      351.17      429.94     0.88081      265.23      383.33     0.88169      454.51      486.43     0.59925      363.04      475.44     0.63648      408.13      495.02    0.075763      318.15      488.11    0.077643      402.64       470.9    0.023714       346.6      464.85    0.024394]"
single_video_good.mp4,3,179,"[     373.91      182.94     0.99407      393.49      160.93     0.99617       366.8      160.36     0.94923      444.35       162.7     0.98321      363.39      160.52     0.32979      490.94      267.86     0.95466      346.77      251.93       0.967      461.96      413.89     0.88033      304.99      352.94
     0.89053      348.95      429.42     0.88379       264.4      383.34     0.88285      452.66       486.4     0.59816      360.18      474.89     0.63463      402.21      494.34    0.075505      303.66      486.51    0.076616      400.85      470.78    0.023588      339.39      464.25    0.024071]"
single_video_good.mp4,3,185,"[     375.16      181.72     0.99428       395.1       159.8     0.99639       368.2      159.17      0.9502       446.3       162.8     0.98392      364.68      160.24     0.32784      491.24      267.84     0.95437      347.51      250.69      0.9673      463.06      414.88     0.88105      300.83      352.04
     0.89216      349.48       428.9     0.88567      257.78      385.71     0.88451      452.56      486.55     0.59703      359.77      474.67     0.63524      402.42      493.45    0.075607      299.87      484.73    0.076859      400.22      470.68    0.023533      336.48      464.13    0.024045]"
single_video_good.mp4,3,191,"[     373.71       182.1     0.99461      393.87      160.33     0.99647      366.97      159.04     0.95288      444.93      163.02      0.9832      363.36       159.2     0.31866      490.93      267.77     0.95469         347      250.54     0.96718       463.5      415.43     0.88227      297.85      351.69
     0.89105      349.92         429     0.88686      252.23      388.54     0.88261      451.84      485.94     0.59484      358.23      473.23     0.63231      397.97      490.21     0.07733       280.7      478.45    0.077562      399.94      470.72    0.024121      328.02      463.96    0.024412]"
single_video_good.mp4,4,203,"[     372.78      181.66     0.99458       393.2      160.27     0.99639      366.62      158.81     0.95087      444.06      164.45     0.98218      363.47      159.83     0.32284      489.27      269.89     0.95516      345.51      251.54     0.96802      463.19      417.74      0.8834      295.73      350.94
     0.89319      351.08      429.19     0.88726      242.34      386.57     0.88386       450.9      485.43     0.60902      358.98      473.15     0.64794      398.61      496.14    0.079485       302.2      487.03    0.080704       400.5         472    0.024228      341.29      464.85    0.024762]"
single_video_good.mp4,4,209,"[     370.18      181.89     0.99397      389.89      160.41     0.99613      363.87      159.33     0.94301       441.2      163.05     0.98305      361.24      159.48     0.31761      487.52      268.65     0.95557      343.97      251.18     0.96806      461.85      416.35     0.88567      294.97      348.64
     0.89423      349.96      428.96     0.88873      243.59      384.02     0.88515      450.72      484.87     0.61939      359.47      473.12     0.65729       399.3      497.45    0.081667      307.24      489.13     0.08294      401.32       472.8     0.02461      344.45      466.69    0.025175]"
single_video_good.mp4,4,215,"[     369.39      182.85     0.99372      388.64      160.55     0.99613      362.72       160.2      0.9391      440.58      162.18     0.98412      360.64      160.21     0.32552      487.23         268     0.95554      344.46      251.06     0.96776      461.42      415.28     0.88484      295.58      347.79
     0.89419      349.66      428.84     0.88762      256.34      382.47     0.88655       451.4      485.02     0.62273      361.55      474.17     0.65941      406.19      497.81    0.082065      323.45      491.46    0.084076      402.67       472.4    0.024789      350.46      467.73    0.025529]"
single_video_good.mp4,4,221,"[     372.08      181.12     0.99453      391.62      158.99     0.99645      364.61      158.87     0.95474      442.81      160.58     0.98403      361.14      159.18     0.33857      488.56      266.73     0.95558      345.09      249.69     0.96768      460.57      412.47     0.88293      296.05      346.05
     0.89312      347.28      429.25     0.88485      259.31      382.44     0.88497      451.94      485.79     0.61464      360.81      474.81     0.65099      407.17      495.84    0.078732      317.24      489.12    0.080529      401.54      472.14    0.024087      344.98      467.93    0.024737]"
single_video_good.mp4,4,227,"[     369.51      179.97     0.99376      388.32      157.24     0.99632      362.92      157.84     0.93269      440.92      158.96     0.98601      361.24      158.89     0.31597      488.08      267.43     0.95454      345.06       250.6     0.96669      460.73      413.77     0.88318      297.79      347.74
     0.89182      347.29      429.76     0.88752      260.33      385.59     0.88573      450.57       485.5     0.60446      359.12      474.39     0.64063      404.58      494.34    0.076677      311.55      486.69    0.078001      400.82      470.75    0.023656      341.59       465.6    0.024209]"
single_video_good.mp4,4,233,"[      367.4      175.08     0.99416      386.65      152.48     0.99645      361.21      153.53      0.9376      438.84      157.41      0.9864      360.14      157.14      0.3192      486.59      267.11     0.95557       344.4      250.21      0.9669      461.15      414.71     0.88365      298.05       347.1
     0.89091       348.1      429.32     0.88706      265.42      378.85     0.88516      449.55      485.28      0.6103      359.17      474.14     0.64456      403.69      495.73    0.077824      313.94      488.85    0.078888      401.66      471.18    0.023827      345.43      465.75    0.024319]"
single_video_good.mp4,4,239,"[     364.88      164.35     0.99398       384.6      143.39     0.99584       359.2      145.31     0.94056      436.04      152.95     0.98465      359.44      153.14     0.32085      484.58      266.02     0.95582      343.18      250.61     0.96694      460.29      415.32     0.88207      296.76      345.15
     0.88953      347.94      428.99     0.88529      269.23      378.22     0.88423      449.14      484.91     0.60334      359.75      474.55     0.63758      403.27      494.29    0.075378      320.19      488.59    0.076584      399.38      470.53    0.023199      349.53      465.65    0.023695]"
single_video_good.mp4,4,245,"[      360.3      164.67     0.99335      379.51      142.12      0.9958      355.45      144.41     0.92152      431.96       151.2     0.98649      358.07      152.09      0.3002      482.39      265.05     0.95487      343.89      249.83     0.96424      458.79      414.15     0.88085      299.33      341.66
     0.88267      347.33      429.52     0.88277      276.76      368.57     0.87921      447.64      483.73     0.60498      359.48      473.42       0.634      401.74      494.39    0.075541      315.08      488.62    0.075339      402.55      470.19    0.023262      349.91      465.94    0.023441]"
single_video_good.mp4,4,251,"[      357.5      165.24     0.99406      376.58      142.75     0.99615      351.18      146.06     0.94199      428.37      151.81     0.98633       352.6      154.71     0.31921      480.57      263.47     0.95649       342.6      249.37     0.96478      457.62      414.51     0.88094      290.42      346.33
     0.88193      345.62      430.07     0.87893      286.78      393.61       0.874      447.07      483.63     0.60708      358.13      473.66     0.63378      400.08      493.35    0.076208      314.67      486.64    0.075724      400.47      471.01    0.023612      351.49      464.17    0.023743]"
single_video_good.mp4,4,257,"[     357.78      167.94     0.99452      376.64      144.69     0.99644      350.63      148.01     0.95065      427.87      151.54     0.98642      350.92      155.33      0.3265      479.81      262.53     0.95727      341.99      249.36     0.96533      457.42      413.92     0.88262      291.28      347.47
     0.88311      346.11      430.31      0.8798      284.76      392.33     0.87452      446.99         483     0.61578      358.23      473.17     0.64192      398.52      494.23    0.078843      314.67      487.52    0.078242      400.46      471.21    0.024236       352.5      464.46    0.024357]"
single_video_good.mp4,5,269,"[     360.87       179.2     0.99378      378.98      155.29     0.99637         354      157.01     0.92879      431.55      155.97     0.98609      353.37      158.11     0.30519      480.66      265.16      0.9558      340.95       249.8     0.96632      456.46       416.1     0.88683      300.05      354.15
     0.89037      344.96      429.32     0.88982      266.96      388.82     0.88422      446.38      485.08     0.60829      356.11      474.47     0.64073      398.39      495.38    0.077282      305.17      487.98    0.077528      398.86      471.15    0.023649      342.84      464.27     0.02398]"
single_video_good.mp4,5,275,"[     361.62      178.28     0.99266      380.25      156.05     0.99583      356.52      156.22     0.90432      433.12      159.46     0.98551      357.35      157.89     0.29647      481.77      267.19     0.95491       341.6      249.78     0.96624      456.82      416.57     0.88664      302.08      352.96
     0.89198      345.18       429.3     0.89081      266.66      382.66       0.887      446.59      485.05     0.60816      357.31      474.07     0.64252      400.33      496.31    0.076726       313.7      489.45    0.077655      398.73      471.99    0.023323      345.64      465.19    0.023806]"
single_video_good.mp4,5,281,"[     365.35      180.46     0.99358         385      159.48     0.99609      359.49      158.51     0.93641      436.28       163.6     0.98357      357.32       159.6     0.30254      482.44      267.49     0.95481       341.3      250.72     0.96718      458.01      415.74     0.88688      294.65      353.67
     0.89304      346.06      429.28     0.89082      242.18      385.92     0.88481      446.46      484.88     0.60563      355.28      473.33     0.64309      394.37      494.71    0.077341      294.05      485.16    0.077835      395.98      472.62    0.023435      333.54      465.97    0.023811]"
single_video_good.mp4,5,287,"[     366.44      185.98     0.99473      387.11      165.01     0.99646      359.45      162.68     0.96116      437.91      167.52     0.98049      355.28      161.36     0.32265      481.82      268.76     0.95601      340.42         251     0.96757      456.97      417.24     0.88611       292.1       351.1
     0.89191      343.92      429.52     0.88748      245.77       388.5     0.88148      445.64      485.47     0.61093      354.25      473.42     0.64684      394.38      494.73    0.079621      290.87      484.46    0.079943         396      473.75    0.024214      330.86      467.51    0.024557]"
single_video_good.mp4,5,293,"[     365.57      185.17     0.99477      386.25      164.03     0.99648      358.86      161.78     0.96013      436.92      167.06     0.98093      355.07      161.05     0.32649      480.74      268.14     0.95631      339.43      251.35     0.96776      455.41       415.7     0.88711      290.03      348.32
     0.89288      342.96      429.23     0.88805      247.48      386.73     0.88273      445.21      485.16     0.61856      354.33      473.62     0.65404         395      495.05    0.081415       296.8      485.39    0.081961       395.7      474.01    0.024601      332.53      468.37    0.025005]"
single_video_good.mp4,5,299,"[     362.17      186.26     0.99352      382.26      165.03     0.99592         357      162.54     0.93406      434.45      167.82     0.98116      355.64       161.3     0.30825      480.28      268.07      0.9555      339.21      250.79      0.9669      454.73      415.85     0.88804      291.17      347.66
      0.8928      342.51      429.02     0.89006      251.65      383.53     0.88477      445.06      485.44     0.61756      354.98      474.17     0.65251      397.87       496.1    0.080028      304.08      487.75     0.08069       396.7      473.94    0.024141      335.97      468.62     0.02458]"
single_video_good.mp4,5,305,"[     367.65      183.36     0.99453      389.18      163.66     0.99634      362.62      159.84     0.95405      440.07      170.01     0.97987      359.15      159.91     0.31564      481.81      267.23     0.95551      339.26      250.99     0.96761      455.51      414.24     0.88781      288.32      349.28
     0.89275      342.63      429.06     0.88889      237.21      385.97     0.88131      444.93      485.33     0.61942      352.76      473.42     0.65561         391      494.94    0.081552      285.24      484.65    0.081388      395.86      474.31    0.024525      328.55      467.72    0.024754]"
single_video_good.mp4,5,311,"[     368.38      183.41     0.99494      389.92         164     0.99645      363.21       159.7      0.9589      440.79      169.17      0.9781      359.54      158.59     0.31793       481.7       266.6     0.95572      339.43      249.94     0.96786      455.47      412.73     0.88873      286.48      347.18
      0.8938      343.33      428.48     0.88934      231.22      386.27     0.88159      444.23      484.89     0.62606      352.51      472.95     0.66232      390.41      495.81    0.082541      289.35      486.02     0.08253      395.56      474.74     0.02459      330.56      468.78     0.02485]"
single_video_good.mp4,5,317,"[      368.3      185.11     0.99504      389.65      164.49     0.99664      362.21      161.22     0.96182      440.47      169.05      0.9802      357.85      160.56     0.32066      481.22      266.71     0.95598      339.85      250.26     0.96772      455.37      413.56     0.88841      287.01      347.65
     0.89272      343.56      428.95     0.88855      233.12      385.57     0.88019      444.07      485.34      0.6245      352.09      473.14     0.65993      388.04      494.93    0.083197      281.11      484.22    0.082681      395.32      474.91    0.024934      326.23      468.82    0.025075]"
single_video_good.mp4,5,323,"[     367.82      185.28     0.99468      389.04      165.28     0.99642      362.06      161.68     0.95799      440.25      169.45     0.97943      358.45      160.27     0.32022      481.86      267.09     0.95601      340.51      249.65     0.96772      455.59      414.08     0.88812      288.76       346.8
     0.89344      344.14      427.89     0.88881      241.56      383.91     0.88218       444.1      485.54     0.62354      352.51      473.29     0.65897      391.39      495.29     0.08225      287.91      485.31    0.082284      396.34      474.67    0.024717      328.82      468.68    0.024982]"
single_video_good.mp4,6,335,"[     368.71      183.29      0.9947       389.7       163.1     0.99638      362.68      159.86     0.95916      440.19      167.24     0.98036      358.84         159     0.32207      482.33      266.99     0.95629      340.22      249.27     0.96774      455.89      414.11     0.88853      287.72      342.48
     0.89364      344.22      428.04     0.88982      245.17      381.92     0.88327      444.59      485.31     0.62319      352.16      472.68     0.65828      390.85      492.13    0.084021      275.65      480.09    0.083602      396.35      474.83    0.025345      321.61      469.08    0.025497]"
single_video_good.mp4,6,341,"[     366.39      181.56     0.99417      386.91      160.84     0.99615      360.18      158.58      0.9535      437.59      164.72     0.98225      357.36      158.58     0.33224      481.74       265.6     0.95679      339.58      248.89      0.9679      455.81      411.48     0.88963      290.87      342.08
     0.89608      343.45      428.22     0.89006      254.55      383.32      0.8871      444.85      484.94     0.63625      354.31      473.93      0.6701      401.08      496.82    0.083934      310.46      489.96    0.085199      398.56         474    0.025005      339.89      470.05     0.02555]"
single_video_good.mp4,6,347,"[     366.65      185.24     0.99436      387.57      163.99     0.99607      360.08      161.48     0.95885      438.76      167.12      0.9792      356.69      160.39     0.34192      481.52       267.9     0.95701       339.6      249.71     0.96766      454.53      414.96     0.88745      289.04      342.57
     0.89385      342.25      428.66     0.88682      258.52      373.45      0.8857      444.68      485.51     0.63626      356.22      474.62     0.66895      404.26      499.29    0.083987      324.12       493.8    0.085518      398.57      474.28    0.025032       347.1      471.48    0.025633]"
